state,district,market,crop,variety,date,min_price,max_price,price_per_kg
punjab,sangrur,ahmedgarh,mango,badami,19-08-2025,7000,7500,7000
punjab,sangrur,ahmedgarh,ridgeguard(tori),other,19-08-2025,2400,2500,2500
punjab,sangrur,dhuri,onion,onion,19-08-2025,1600,1900,1800
punjab,sangrur,dhuri,pomegranate,pomogranate,19-08-2025,12000,14000,13000
punjab,sangrur,dhuri,potato,potato,19-08-2025,800,900,850
punjab,sangrur,dhuri,pumpkin,pumpkin,19-08-2025,900,1100,1000
punjab,tarntaran,tarantaran,cucumbar(kheera),cucumbar,19-08-2025,2000,2500,2200
punjab,tarntaran,tarantaran,green chilli,other,19-08-2025,3500,4200,4000
punjab,tarntaran,tarantaran,pumpkin,other,19-08-2025,1800,2200,2000
rajasthan,baran,nahargarh,soyabean,other,19-08-2025,4560,4650,4605
rajasthan,bikaner,bikaner (f&v),banana,other,19-08-2025,2700,2900,2800
rajasthan,bikaner,bikaner (f&v),cucumbar(kheera),other,19-08-2025,1900,2100,2000
rajasthan,bikaner,bikaner (f&v),green chilli,other,19-08-2025,2300,2500,2400
rajasthan,bikaner,bikaner (f&v),pomegranate,other,19-08-2025,7400,7600,7500
rajasthan,dausa,lalsot,wheat,other,19-08-2025,2451,2610,2519
rajasthan,dungarpur,dungarpur,onion,1st sort,19-08-2025,2500,3000,2800
rajasthan,ganganagar,sriganganagar (f&v),brinjal,brinjal,19-08-2025,1900,2300,2100
rajasthan,ganganagar,sriganganagar (f&v),cauliflower,other,19-08-2025,4300,4700,4500
rajasthan,ganganagar,sriganganagar (f&v),ginger(green),green ginger,19-08-2025,4300,4700,4500
rajasthan,ganganagar,sriganganagar (f&v),green peas,green peas,19-08-2025,5800,6200,6000
rajasthan,ganganagar,sriganganagar (f&v),mango,other,19-08-2025,8300,8700,8500
rajasthan,ganganagar,sriganganagar (f&v),onion,other,19-08-2025,1100,1500,1300
rajasthan,ganganagar,sriganganagar (f&v),papaya,other,19-08-2025,2600,3000,2800
rajasthan,ganganagar,sriganganagar (f&v),sponge gourd,sponge gourd,19-08-2025,2000,2400,2200
rajasthan,ganganagar,suratgarh,wheat,other,19-08-2025,2600,2605,2603
rajasthan,hanumangarh,rawatsar,onion,1st sort,19-08-2025,1500,1500,1500
rajasthan,jaipur,jaipur (f&v),bhindi(ladies finger),other,19-08-2025,1500,2000,1750
rajasthan,jaipur,jaipur (f&v),capsicum,capsicum,19-08-2025,4000,4500,4250
rajasthan,jaipur,jaipur (f&v),mango,badami,19-08-2025,5000,20000,12500
rajasthan,jaipur,jaipur (f&v),mousambi(sweet lime),other,19-08-2025,1500,2500,2000
rajasthan,jaipur,jaipur (f&v),onion,other,19-08-2025,900,2000,1450
rajasthan,jaipur,jaipur (f&v),pear(marasebu),other,19-08-2025,500,5000,2750
rajasthan,jaipur,jaipur (f&v),pointed gourd (parval),pointed gourd (parval),19-08-2025,1200,1500,1350
rajasthan,jaipur,jaipur (f&v),pumpkin,other,19-08-2025,800,1000,900
rajasthan,jaipur rural,bassi,bengal gram(gram)(whole),999,19-08-2025,5601,5700,5650
rajasthan,jaipur rural,bassi,mustard,other,19-08-2025,6436,7200,6810
rajasthan,jalore,jalore,cucumbar(kheera),other,19-08-2025,800,1000,900
rajasthan,jalore,jalore,potato,other,19-08-2025,1200,1600,1400
rajasthan,jalore,jalore,tinda,other,19-08-2025,1000,1400,1200
rajasthan,jodhpur,jodhpur (f&v),banana,other,19-08-2025,1000,2000,1500
rajasthan,jodhpur,jodhpur (f&v),coconut,coconut,19-08-2025,150,300,225
rajasthan,jodhpur,jodhpur (f&v),garlic,other,19-08-2025,2000,7000,4500
rajasthan,jodhpur,jodhpur (f&v),mousambi(sweet lime),other,19-08-2025,1000,2000,1500
rajasthan,jodhpur,jodhpur(f&v)(paota),green chilli,other,19-08-2025,3000,5000,4000
rajasthan,jodhpur,jodhpur(f&v)(paota),lemon,other,19-08-2025,1000,2200,1500
rajasthan,jodhpur,jodhpur(f&v)(paota),long melon(kakri),other,19-08-2025,500,1500,1000
rajasthan,jodhpur,jodhpur(f&v)(paota),tomato,other,19-08-2025,3000,5000,4000
rajasthan,jodhpur rural,ositan mathania,bajra(pearl millet/cumbu),bold,19-08-2025,2400,2500,2450
rajasthan,sanchore,sanchore,tomato,other,19-08-2025,1000,1400,1200
telangana,hyderabad,l b nagar,bhindi(ladies finger),bhindi,19-08-2025,1000,2000,1500
telangana,hyderabad,l b nagar,field pea,field pea,19-08-2025,3500,4500,4000
telangana,hyderabad,mahboob manison,dry chillies,1st sort,19-08-2025,9000,13000,11000
telangana,karimnagar,gangadhara,paddy(dhan)(common),i.r. 64,19-08-2025,2300,2300,2300
telangana,karimnagar,karimnagar,bhindi(ladies finger),bhindi,19-08-2025,1500,1500,1500
telangana,khammam,sattupalli,paddy(dhan)(common),common,19-08-2025,2200,2320,2300
telangana,mahbubnagar,alampur,paddy(dhan)(common),common,19-08-2025,2000,2350,2300
telangana,nalgonda,huzurnagar(matampally),paddy(dhan)(common),b p t,19-08-2025,2320,2320,2320
telangana,nalgonda,kodad,paddy(dhan)(common),b p t,19-08-2025,2300,2300,2300
telangana,nalgonda,miryalaguda,paddy(dhan)(common),samba masuri,19-08-2025,2320,2320,2320
telangana,nalgonda,suryapeta,paddy(dhan)(common),b p t,19-08-2025,1869,2334,2289
telangana,nalgonda,thungathurthy,paddy(dhan)(common),1001,19-08-2025,2300,2300,2300
telangana,ranga reddy,chevella,green chilli,green chilly,19-08-2025,7000,7000,7000
telangana,ranga reddy,kukatpally(rythu bazar),bhindi(ladies finger),bhindi,19-08-2025,4000,4000,4000
telangana,ranga reddy,kukatpally(rythu bazar),cauliflower,african sarson,19-08-2025,1800,1800,1800
telangana,ranga reddy,kukatpally(rythu bazar),green chilli,green chilly,19-08-2025,4000,4000,4000
telangana,ranga reddy,kukatpally(rythu bazar),onion,1st sort,19-08-2025,2400,2400,2400
telangana,ranga reddy,kukatpally(rythu bazar),pumpkin,other,19-08-2025,1500,1500,1500
telangana,ranga reddy,kukatpally(rythu bazar),snakeguard,other,19-08-2025,1300,1300,1300
telangana,ranga reddy,kukatpally(rythu bazar),sweet potato,hosur green,19-08-2025,3500,3500,3500
telangana,ranga reddy,kukatpally(rythu bazar),yam (ratalu),other,19-08-2025,5000,5000,5000
telangana,warangal,warangal,capsicum,capsicum,19-08-2025,5500,6000,5750
telangana,warangal,warangal,field pea,field pea,19-08-2025,3500,4000,3750
telangana,warangal,warangal,green chilli,green chilly,19-08-2025,3000,3500,3250
tripura,north tripura,dasda,potato,local,19-08-2025,1700,1900,1800
tripura,sepahijala,melaghar,bhindi(ladies finger),other,19-08-2025,2800,3000,2900
tripura,sepahijala,melaghar,green chilli,green chilly,19-08-2025,15500,16200,16000
tripura,sepahijala,melaghar,onion,small,19-08-2025,2600,2750,2700
tripura,sepahijala,melaghar,paddy(dhan)(common),paddy fine,19-08-2025,2075,2125,2100
uttar pradesh,agra,achnera,bajra(pearl millet/cumbu),hybrid,19-08-2025,2220,2280,2250
uttar pradesh,agra,achnera,brinjal,round/long,19-08-2025,1350,1450,1400
uttar pradesh,agra,achnera,sponge gourd,sponge gourd,19-08-2025,1750,1850,1800
uttar pradesh,agra,fatehabad,bottle gourd,bottle gourd,19-08-2025,800,1200,1000
uttar pradesh,agra,fatehabad,potato,desi,19-08-2025,700,1200,900
uttar pradesh,aligarh,aligarh,apple,delicious,19-08-2025,10450,10600,10520
uttar pradesh,aligarh,aligarh,bhindi(ladies finger),bhindi,19-08-2025,1350,1500,1420
uttar pradesh,aligarh,charra,bajra(pearl millet/cumbu),hybrid,19-08-2025,2100,2150,2125
uttar pradesh,aligarh,charra,bottle gourd,bottle gourd,19-08-2025,1400,1600,1500
uttar pradesh,aligarh,charra,brinjal,brinjal,19-08-2025,1500,1700,1600
uttar pradesh,aligarh,charra,maize,hybrid,19-08-2025,1900,2000,1950
uttar pradesh,aligarh,charra,pumpkin,pumpkin,19-08-2025,600,800,700
uttar pradesh,aligarh,khair,bajra(pearl millet/cumbu),hybrid,19-08-2025,1750,2000,1850
uttar pradesh,aligarh,khair,bhindi(ladies finger),other,19-08-2025,1000,1200,1100
uttar pradesh,aligarh,khair,garlic,garlic,19-08-2025,3000,4000,3500
uttar pradesh,aligarh,khair,ginger(green),green ginger,19-08-2025,4500,5500,5000
uttar pradesh,aligarh,khair,onion,red,19-08-2025,1200,2000,1500
uttar pradesh,aligarh,khair,paddy(dhan)(basmati),basmati 1509,19-08-2025,2600,2950,2850
uttar pradesh,amethi,sultanpur,black gram dal (urd dal),black gram dal,19-08-2025,10050,10125,10100
uttar pradesh,amethi,sultanpur,bottle gourd,bottle gourd,19-08-2025,1480,1525,1500
uttar pradesh,amethi,sultanpur,cucumbar(kheera),cucumbar,19-08-2025,1880,1915,1900
uttar pradesh,amethi,sultanpur,onion,red,19-08-2025,1325,1360,1340
uttar pradesh,amethi,sultanpur,potato,desi,19-08-2025,1045,1080,1060
uttar pradesh,amethi,sultanpur,potato,desi,19-08-2025,950,990,975
uttar pradesh,amroha,hasanpur,potato,potato,19-08-2025,810,1000,850
uttar pradesh,amroha,hasanpur,ridgeguard(tori),other,19-08-2025,1410,1500,1450
uttar pradesh,amroha,hasanpur,spinach,other,19-08-2025,1410,1500,1450
uttar pradesh,ayodhya,faizabad,apple,apple,19-08-2025,7700,8000,7900
uttar pradesh,ayodhya,faizabad,pomegranate,pomogranate,19-08-2025,6900,7140,7060
uttar pradesh,badaun,babrala,wheat,dara,19-08-2025,2530,2550,2540
uttar pradesh,badaun,badayoun,cabbage,cabbage,19-08-2025,1600,1720,1650
uttar pradesh,badaun,badayoun,capsicum,capsicum,19-08-2025,5200,5400,5300
uttar pradesh,badaun,badayoun,green chilli,green chilly,19-08-2025,4400,4530,4450
uttar pradesh,badaun,badayoun,gur(jaggery),red,19-08-2025,4300,4380,4330
uttar pradesh,badaun,badayoun,tomato,deshi,19-08-2025,3900,4000,3950
uttar pradesh,badaun,shahaswan,apple,other,19-08-2025,7500,8500,8000
uttar pradesh,badaun,shahaswan,cauliflower,cauliflower,19-08-2025,3000,3500,3200
uttar pradesh,badaun,shahaswan,pumpkin,other,19-08-2025,850,1000,950
uttar pradesh,badaun,wazirganj,rice,iii,19-08-2025,3375,3450,3400
uttar pradesh,badaun,wazirganj,ridgeguard(tori),ridgeguard(tori),19-08-2025,1750,1800,1775
uttar pradesh,badaun,wazirganj,wheat,dara,19-08-2025,2480,2525,2500
uttar pradesh,baghpat,baraut,banana - green,banana - green,19-08-2025,1700,1900,1800
uttar pradesh,baghpat,baraut,capsicum,capsicum,19-08-2025,4900,5050,4950
uttar pradesh,baghpat,baraut,cauliflower,cauliflower,19-08-2025,3400,3500,3450
uttar pradesh,baghpat,baraut,green gram dal (moong dal),green gram dal,19-08-2025,9600,9800,9700
uttar pradesh,baghpat,baraut,gur(jaggery),yellow,19-08-2025,3500,4450,4250
uttar pradesh,baghpat,baraut,mousambi(sweet lime),mousambi,19-08-2025,3400,3600,3500
uttar pradesh,baghpat,baraut,potato,desi,19-08-2025,800,1000,900
uttar pradesh,baghpat,baraut,pumpkin,pumpkin,19-08-2025,1350,1500,1400
uttar pradesh,baghpat,baraut,raddish,raddish,19-08-2025,2150,2250,2200
uttar pradesh,balrampur,tulsipur,brinjal,round/long,19-08-2025,1650,1740,1700
uttar pradesh,balrampur,tulsipur,onion,red,19-08-2025,1425,1475,1450
uttar pradesh,banda,banda,tomato,deshi,19-08-2025,3840,3960,3900
uttar pradesh,barabanki,barabanki,brinjal,round/long,19-08-2025,1710,1800,1760
uttar pradesh,barabanki,barabanki,colacasia,colacasia,19-08-2025,2210,2300,2260
uttar pradesh,barabanki,barabanki,lemon,lemon,19-08-2025,4350,4460,4415
uttar pradesh,barabanki,barabanki,mustard,sarson(black),19-08-2025,6540,6620,6585
uttar pradesh,barabanki,barabanki,pointed gourd (parval),pointed gourd (parval),19-08-2025,2960,3060,3010
uttar pradesh,barabanki,barabanki,tomato,deshi,19-08-2025,4040,4120,4080
uttar pradesh,bareilly,anwala,potato,desi,19-08-2025,800,1000,900
uttar pradesh,bareilly,bareilly,green chilli,other,19-08-2025,4300,4350,4325
uttar pradesh,bareilly,bareilly,tomato,local,19-08-2025,4000,4050,4025
uttar pradesh,bareilly,bareilly,wheat,dara,19-08-2025,2525,2575,2540
uttar pradesh,basti,basti,bengal gram(gram)(whole),desi (whole),19-08-2025,6590,6690,6640
uttar pradesh,basti,basti,ginger(green),green ginger,19-08-2025,3700,3900,3800
uttar pradesh,basti,basti,paddy(dhan)(common),common,19-08-2025,2225,2300,2275
uttar pradesh,basti,basti,peas(dry),peas(dry),19-08-2025,4160,4260,4210
uttar pradesh,bijnor,bijnaur,tomato,hybrid,19-08-2025,3930,4020,3960
uttar pradesh,bijnor,najibabad,bottle gourd,bottle gourd,19-08-2025,600,800,700
uttar pradesh,bijnor,najibabad,potato,desi,19-08-2025,900,1100,1000
uttar pradesh,bulandshahar,buland shahr,bottle gourd,bottle gourd,19-08-2025,1350,1650,1450
uttar pradesh,bulandshahar,buland shahr,cucumbar(kheera),cucumbar,19-08-2025,1700,2100,1900
uttar pradesh,bulandshahar,buland shahr,rice,iii,19-08-2025,3145,3345,3245
uttar pradesh,bulandshahar,buland shahr,tomato,deshi,19-08-2025,3900,4150,4000
uttar pradesh,bulandshahar,buland shahr,wheat,dara,19-08-2025,2560,2600,2585
uttar pradesh,bulandshahar,gulavati,colacasia,other,19-08-2025,1200,1400,1300
uttar pradesh,bulandshahar,gulavati,green chilli,green chilly,19-08-2025,2100,2300,2200
uttar pradesh,bulandshahar,jahangirabad,ridgeguard(tori),ridgeguard(tori),19-08-2025,1855,2045,1950
uttar pradesh,bulandshahar,khurja,bhindi(ladies finger),bhindi,19-08-2025,1520,1720,1620
uttar pradesh,bulandshahar,khurja,brinjal,round/long,19-08-2025,1600,1800,1700
uttar pradesh,bulandshahar,khurja,ginger(green),green ginger,19-08-2025,4350,4650,4550
uttar pradesh,bulandshahar,khurja,sponge gourd,sponge gourd,19-08-2025,1800,2000,1900
uttar pradesh,bulandshahar,sikarpur,bottle gourd,bottle gourd,19-08-2025,1800,2000,1900
uttar pradesh,bulandshahar,sikarpur,sponge gourd,sponge gourd,19-08-2025,1400,1600,1500
uttar pradesh,etah,aliganj,bajra(pearl millet/cumbu),deshi,19-08-2025,2100,2110,2105
uttar pradesh,etawah,etawah,arhar dal(tur dal),arhar dal(tur),19-08-2025,10300,10600,10500
uttar pradesh,etawah,etawah,banana,banana - ripe,19-08-2025,2500,2850,2750
uttar pradesh,etawah,etawah,bengal gram(gram)(whole),desi (whole),19-08-2025,6150,6450,6350
uttar pradesh,etawah,etawah,onion,red,19-08-2025,1220,1500,1420
uttar pradesh,etawah,jasvantnagar,onion,red,19-08-2025,1390,1490,1440
uttar pradesh,etawah,jasvantnagar,tomato,hybrid,19-08-2025,3615,3715,3665
uttar pradesh,farukhabad,farukhabad,bhindi(ladies finger),bhindi,19-08-2025,1350,1525,1475
uttar pradesh,farukhabad,farukhabad,garlic,garlic,19-08-2025,5900,6100,6050
uttar pradesh,farukhabad,farukhabad,groundnut,hybrid,19-08-2025,6700,6800,6783
uttar pradesh,farukhabad,farukhabad,pumpkin,pumpkin,19-08-2025,1300,1500,1400
uttar pradesh,farukhabad,farukhabad,rice,iii,19-08-2025,2950,3100,3025
uttar pradesh,farukhabad,farukhabad,sponge gourd,sponge gourd,19-08-2025,1900,2100,2000
uttar pradesh,fatehpur,jahanabad,wheat,dara,19-08-2025,2500,2520,2510
uttar pradesh,fatehpur,khaga,bhindi(ladies finger),bhindi,19-08-2025,1680,1820,1740
uttar pradesh,fatehpur,khaga,bitter gourd,bitter gourd,19-08-2025,2540,2710,2600
uttar pradesh,fatehpur,khaga,onion,red,19-08-2025,1430,1650,1500
uttar pradesh,fatehpur,khaga,rice,iii,19-08-2025,2980,3140,3075
uttar pradesh,firozabad,sirsaganj,brinjal,brinjal,19-08-2025,1000,1200,1100
uttar pradesh,firozabad,sirsaganj,pumpkin,pumpkin,19-08-2025,1000,1200,1100
uttar pradesh,firozabad,tundla,bajra(pearl millet/cumbu),hybrid,19-08-2025,2330,2375,2350
uttar pradesh,firozabad,tundla,bhindi(ladies finger),bhindi,19-08-2025,1280,1320,1300
uttar pradesh,firozabad,tundla,brinjal,round,19-08-2025,1325,1375,1350
uttar pradesh,firozabad,tundla,ginger(green),green ginger,19-08-2025,3425,3475,3450
uttar pradesh,gorakhpur,chorichora,banana - green,banana - green,19-08-2025,2500,2800,2600
uttar pradesh,gorakhpur,chorichora,paddy(dhan)(common),common,19-08-2025,2300,2550,2450
uttar pradesh,gorakhpur,chorichora,potato,red,19-08-2025,1600,1850,1800
uttar pradesh,gorakhpur,chorichora,tomato,hybrid,19-08-2025,2500,2800,2600
uttar pradesh,gorakhpur,gorakhpur,bitter gourd,bitter gourd,19-08-2025,2150,2325,2225
uttar pradesh,gorakhpur,gorakhpur,brinjal,round/long,19-08-2025,1750,1925,1825
uttar pradesh,hathras,haathras,arhar (tur/red gram)(whole),arhar (whole),19-08-2025,7600,7700,7650
uttar pradesh,hathras,haathras,bajra(pearl millet/cumbu),hybrid,19-08-2025,2200,2260,2240
uttar pradesh,hathras,haathras,bottle gourd,bottle gourd,19-08-2025,950,1150,1080
uttar pradesh,hathras,haathras,onion,red,19-08-2025,1200,1400,1340
uttar pradesh,hathras,sikandraraau,potato,desi,19-08-2025,590,700,670
uttar pradesh,hathras,sikandraraau,wheat,dara,19-08-2025,2450,2530,2500
uttar pradesh,jaunpur,mugrabaadshahpur,apple,delicious,19-08-2025,9500,9700,9600
uttar pradesh,jaunpur,mugrabaadshahpur,bhindi(ladies finger),bhindi,19-08-2025,1560,1760,1660
uttar pradesh,jaunpur,mugrabaadshahpur,ginger(green),green ginger,19-08-2025,3685,3885,3785
uttar pradesh,jaunpur,mugrabaadshahpur,potato,badshah,19-08-2025,985,1185,1085
uttar pradesh,jaunpur,mugrabaadshahpur,pumpkin,pumpkin,19-08-2025,1330,1530,1430
uttar pradesh,jaunpur,mugrabaadshahpur,wheat,dara,19-08-2025,2460,2660,2560
uttar pradesh,jhansi,jhansi,bitter gourd,bitter gourd,19-08-2025,1700,1850,1790
uttar pradesh,jhansi,jhansi,cucumbar(kheera),cucumbar,19-08-2025,1700,1950,1795
uttar pradesh,jhansi,jhansi,garlic,garlic,19-08-2025,5000,5200,5120
uttar pradesh,jhansi,jhansi,potato,desi,19-08-2025,1200,1350,1240
uttar pradesh,kannuj,chhibramau,pointed gourd (parval),pointed gourd (parval),19-08-2025,3300,3500,3400
uttar pradesh,kannuj,chhibramau,potato,local,19-08-2025,800,950,875
uttar pradesh,kannuj,chhibramau,tomato,hybrid,19-08-2025,4050,4250,4150
uttar pradesh,kannuj,chhibramau,wheat,dara,19-08-2025,2500,2550,2520
uttar pradesh,kanpur,choubepur,barley (jau),dara,19-08-2025,2300,2400,2350
uttar pradesh,kanpur,choubepur,bengal gram(gram)(whole),desi (whole),19-08-2025,6250,6450,6350
uttar pradesh,kanpur,choubepur,bhindi(ladies finger),bhindi,19-08-2025,1300,1500,1400
uttar pradesh,kanpur,choubepur,brinjal,brinjal,19-08-2025,1500,1700,1600
uttar pradesh,kanpur,choubepur,ridgeguard(tori),ridgeguard(tori),19-08-2025,1750,1950,1850
uttar pradesh,kanpur,kanpur(grain),barley (jau),dara,19-08-2025,2320,2420,2370
uttar pradesh,kanpur,kanpur(grain),bottle gourd,bottle gourd,19-08-2025,1030,1230,1130
uttar pradesh,kanpur,kanpur(grain),papaya,papaya,19-08-2025,2780,2980,2880
uttar pradesh,kanpur,kanpur(grain),pomegranate,pomogranate,19-08-2025,5650,5850,5750
uttar pradesh,kaushambi,manjhanpur,tomato,deshi,19-08-2025,4040,4270,4155
uttar pradesh,khiri (lakhimpur),maigalganj,gur(jaggery),khandsari,19-08-2025,4100,4165,4126
uttar pradesh,khiri (lakhimpur),maigalganj,pumpkin,pumpkin,19-08-2025,1300,1350,1325
uttar pradesh,lalitpur,lalitpur,pomegranate,pomogranate,19-08-2025,4870,4930,4900
uttar pradesh,lalitpur,mehrauni,bengal gram(gram)(whole),999,19-08-2025,5000,5500,5300
uttar pradesh,lalitpur,mehrauni,black gram (urd beans)(whole),black gram (whole),19-08-2025,7000,8200,7500
uttar pradesh,lucknow,lucknow,arhar dal(tur dal),arhar dal(tur),19-08-2025,10450,10650,10550
uttar pradesh,lucknow,lucknow,banana,banana - ripe,19-08-2025,2800,2900,2850
uttar pradesh,lucknow,lucknow,colacasia,colacasia,19-08-2025,2150,2250,2200
uttar pradesh,lucknow,lucknow,garlic,garlic,19-08-2025,6350,6550,6450
uttar pradesh,lucknow,lucknow,jack fruit,jack fruit,19-08-2025,1600,1700,1650
uttar pradesh,lucknow,lucknow,wheat,dara,19-08-2025,2500,2600,2550
uttar pradesh,maharajganj,anandnagar,onion,red,19-08-2025,1400,1800,1600
uttar pradesh,maharajganj,gadaura,bitter gourd,bitter gourd,19-08-2025,1300,1500,1400
uttar pradesh,maharajganj,gadaura,jack fruit,other,19-08-2025,1600,1800,1700
uttar pradesh,maharajganj,gadaura,pumpkin,other,19-08-2025,1200,1400,1300
uttar pradesh,maharajganj,gadaura,sponge gourd,other,19-08-2025,1300,1500,1400
uttar pradesh,maharajganj,nautnava,banana - green,banana - green,19-08-2025,1100,1300,1200
uttar pradesh,maharajganj,nautnava,tomato,hybrid,19-08-2025,1500,1800,1600
uttar pradesh,maharajganj,nautnava,wheat,dara,19-08-2025,2400,2500,2450
uttar pradesh,mainpuri,ghiraur,onion,red,19-08-2025,1290,1490,1390
uttar pradesh,mainpuri,mainpuri,bengal gram(gram)(whole),desi (whole),19-08-2025,6640,6750,6700
uttar pradesh,mainpuri,mainpuri,mustard,sarson(black),19-08-2025,7120,7280,7165
uttar pradesh,mainpuri,mainpuri,onion,red,19-08-2025,1350,1500,1400
uttar pradesh,mainpuri,mainpuri,rice,common,19-08-2025,3350,3500,3400
uttar pradesh,mathura,kosikalan,cauliflower,cauliflower,19-08-2025,3500,3590,3545
uttar pradesh,mathura,kosikalan,potato,desi,19-08-2025,945,1030,990
uttar pradesh,mathura,kosikalan,pumpkin,pumpkin,19-08-2025,1050,1140,1100
uttar pradesh,mathura,mathura,barley (jau),dara,19-08-2025,2375,2430,2400
uttar pradesh,mathura,mathura,black gram dal (urd dal),black gram dal,19-08-2025,9600,9900,9800
uttar pradesh,mathura,mathura,ginger(green),green ginger,19-08-2025,3200,3500,3400
uttar pradesh,mathura,mathura,pumpkin,pumpkin,19-08-2025,1000,1210,1120
uttar pradesh,mathura,mathura,raddish,raddish,19-08-2025,1900,2200,2100
uttar pradesh,mau(maunathbhanjan),doharighat,potato,potato,19-08-2025,1700,1800,1770
uttar pradesh,mau(maunathbhanjan),doharighat,tomato,deshi,19-08-2025,1900,2000,1960
uttar pradesh,mau(maunathbhanjan),kopaganj,cauliflower,cauliflower,19-08-2025,1000,1200,1100
